Canonical_Smiles,Inhibition
CSC1=Nc2ccccc2C(=O)N1c3ccccc3,9.86
Cc1ccccc1c2nc3ccccc3cc2Cn4c5ccc(cc5c6cnc(N)nc46)C(=O)N,94.4
OC(=O)[C@@H]1CCCN1C(=O)\C=C\c2ccc(NC(=O)Nc3ccccc3Br)cc2,43.0
O=C(Nc1ccc(cc1)n2ccnc2)c3csc(Nc4ccccc4)n3,94.8
COc1ccc(CNCCN2CCOCC2)c3ccccc13,55.0
Brc1ccc(cc1)C(c2ccc[nH]2)c3ccc[nH]3,61.3
CC(=O)C(Sc1cc(Cl)cc(Cl)c1)C(=O)C,33.7
Cc1ccc2nc(N3CCN(CC3)C(=O)c4cc5ccccc5[nH]4)c(Cl)nc2c1,47.4
Fc1ccc(cc1)n2nc(C(=O)Nc3ccncc3)c4CCc5ccccc5c24,97.2
Clc1cccc2C=C(Cn3ccc4cnc(Cl)nc34)N(C(=O)c12)c5ccccc5,37.6
Oc1ccc(NC2=NC(=O)C(S2)c3ccccc3)cc1,58.4
COC(=O)c1c(C)n(C(=O)C)c2ccc(NS(=O)(=O)c3cccs3)cc12,42.5
[O-][N+](=O)c1ccc2C(=CC(=O)c2c1)Br,62.7
O=C(Nc1sccc1C#N)\C=C/C(=O)N2CCOCC2,16.3
CSc1ncc(Br)c(Nc2cccc(CO)c2)n1,13.4
Clc1ncnc2[nH]c3ccc(I)cc3c12,46.8
O=C(NCCN1CCCCC1)c2cccc(Oc3ccccc3)c2,31.4
COc1c(NC(=O)\C=N\O)cc(Br)cc1C(C)C,10.2
Brc1ccc(Sc2c(nn(C(=O)c3cnccn3)c2C4CC4)C5CC5)cc1,39.8
Clc1cc(NC(=O)CC(=O)Nc2ccnc(Cl)c2)ccn1,13.1
COc1ccc2c(CCc3c2onc3C(=O)Nc4ncccn4)c1,22.9
COc1ccc2C(=C3N(CCc4cc5OCOc5cc34)C(=O)c2c1OC)Cc6nc7ccccc7[nH]6,70.4
Nc1ncnc2[nH]nc(I)c12,39.4
CC(N1C(=O)Nc2c1ncnc2S(=O)(=O)C)c3cc4ccccc4nc3c5ccccc5C,32.2
COc1ccc(CN2C(=O)Cc3c(Br)cc(C(C)C)c(OC)c23)cc1,61.4
COC(=O)c1ccc(Oc2c(C)nn(C(=O)c3ccc(Cl)nc3)c2C)cc1,13.6
CC(C(=O)Nc1ccc(C)cc1)C(=O)Nc2ccc(C)cc2,23.4
Cc1cccc(NC(=O)C2ON=CC2C(=O)N3CCOCC3)c1,30.2
Clc1cccc(n1)C(=O)NCCC(=O)Nc2nc(c(Cc3ccccc3)s2)c4ccccc4,69.1
CC(C)(C)OC(=O)N1CCC(CC1)c2n[nH]c3nc(ncc23)S(=O)(=O)C,14.7
CN(C)CCNC(=O)c1c(C)n(CC(=O)O)c2ccc(NS(=O)(=O)c3ccccc3F)cc12,30.7
CCOC(=O)C(Cc1ccccc1Br)(NC(=O)C)C(=O)OCC,43.2
OC(=O)C(Cc1ccc(F)cc1)NC(=O)c2cc(Br)c(F)n2c3ncccc3Cl,23.5
CC(C)N1C(=O)N(c2ccc(O)c(F)c2)c3cnc4cc(F)ccc4c13,31.5
OC(=O)C[C@@H](Cc1cc(F)c(F)cc1F)NC(=O)Nc2ccc(I)cc2,27.0
CSc1ncc2c3cc(ccc3[nH]c2n1)N(C)CCO,48.1
COc1ccc(CN2Cc3c(Br)ccc(N)c3C2=O)cc1,38.2
COC(=O)c1ccc(N)c(OCc2ccc(F)c(F)c2)c1,72.6
CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2n1CC(=O)NCCN4CCCCC4,26.2
Cc1n[nH]c(C)c1Sc2ccc(cc2)C(C)(C)C,30.4
Cn1c(cc2ccccc12)C(=O)N3CCC(CC3)Nc4cnc5ccccc5n4,33.8
CC(C)n1nc(c2ccc3nc(NC(=O)C)sc3c2)c4cnc(N)nc14,11.0
COC(=O)N1CC(C)CN(c2ccc(NC(=O)Nc3cc(C)ccc3OC)cc2)S1(=O)=O,28.6
CN(C)CCN1C(=O)c2cccc3c(Br)ccc(C1=O)c23,52.3
COC(=O)CC1CCC(CC1)c2ccc(cc2)N3C(=O)Nc4ccc(C)cc4C3=O,17.5
OCCCCNc1ccc2C(=O)N(CCCCO)C(=O)c3cccc1c23,0.0
CC(C)Oc1cc(ccc1[N+](=O)[O-])N2CCN(C)N=C2,7.84
CCOC(=O)C1C2CN(CC12)c3ccc(cn3)C(=O)NCCNC(=O)N4CCN(C)CC4,0.0
COc1ccc(cc1)c2oc(nn2)c3ccc(cc3)N4CCC(CC4)C(=O)N[C@@H](C(C)C)C(=O)O,0.0
CC(=O)NC(C(Oc1ccc(Cl)cc1)c2ccccc2)c3ccccc3,34.9
CC(C)OC(=O)N1CCC(CC1)OS(=O)(=O)C,0.0
O=C(Nc1ccccc1)Nc2cncc(c2)c3oc4c(cnc5ccccc45)c3,1.09
CCOP(=O)(Cc1ccc(cn1)c2ccccc2OC)OCC,17.2
OC(=O)C(NC(=O)Nc1ccc(Br)cc1)c2ccccc2,12.2
CC(C)(C)OC(=O)NN1Cc2ccc(nc2C1=O)c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)CC4,0.0
CC(C)(C)OC(=O)NCCC(=O)Nc1nc2cc(F)ccc2s1,9.71
COc1cc2CNCCCc2cc1NC(=O)OC(C)(C)C,25.8
Cl.NCCNC(=O)c1ccc(OCC(F)(F)F)nc1,0.0
Cl.CS(=O)(=O)c1ccc(cc1)c2cc(F)c(OCC3CCNCC3)c(F)c2,0.0
CN(C)S(=O)(=O)CCNCc1ccc(cc1)c2ccccc2,2.86
Brc1ccc(cc1)N2C(=O)NC3(CCCC3)C2=O,23.2
CC(C)c1onc(c1)C(=O)N2CCC(CC2)Oc3ccc(nc3)c4ccc(cc4F)S(=O)(=O)C,7.63
Cl.C[C@@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]3CCCc4ccccc34,60.9
CC(C)S(=O)(=O)c1ccccc1Nc2c(Cl)cnc(Cl)c2Cl,77.0
COC(=O)CC1CCC(CC1)c2ccc(NC(=O)C(C)(C)NC(=O)c3ccccn3)cc2,8.1
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCc1ccccn1,16.9
CS(=O)(=O)OC1CCN(CC1)S(=O)(=O)C2CC2,3.28
CN(C)CCCC(C#N)c1cccc2ccccc12,23.6
[O-][N+](=O)c1ccc2c(c1)c(cn2Cc3ccccc3)c4nnn[nH]4,42.4
CCn1c2ccc(CCC(=O)O)cc2c3cc(NC(=O)Cc4ccccc4OC)ccc13,11.8
COc1cc2CN(CCc2cc1[N+](=O)[O-])C(=O)C(F)(F)F,3.73
Cl.C[C@@H](NC(=O)C1CCCN1C(=O)C2CCCN2)C(=O)NC(c3ccccc3)c4ccccc4,40.5
CCOC(=O)c1cn(cc1C(=O)OCC)c2nc(Cl)ncc2Cl,11.7
CC(C)OC(=O)N1CCC(CNc2ncnc3c(csc23)c4ccc(cc4)S(=O)(=O)C)CC1,0.0
Cc1cc(nn1c2cc(Cl)ccc2Cl)C(=O)Nc3ccc(F)cc3,31.6
CCOC(=O)\C=C\c1ccc(NC(=S)NC(C(=O)OCC)c2ccccc2)cc1,26.1
COc1ccc(cc1)C2(CNC(=O)C(F)(F)F)CCCCC2,61.4
Brc1ccc(cc1)S(=O)(=O)c2ccccc2,2.68
Fc1cccc(c1)S(=O)(=O)N2CCSC2C(=O)N3CCC(CC3)c4ccccc4,75.0
OCC1CCN(CC1)c2ncc(Br)cn2,0.0
Cc1ccc(cc1C)c2c([C@H](OC(C)(C)C)C(=O)O)c(C)nc3c2c(C)c(C)n3CCC4CCO4,19.4
CCOC(=O)C(C)(C)Cc1onc(n1)c2ccc(OCc3ccc(OC)cc3)cn2,14.2
COc1cc2CCN(Cc2cc1OC)C(=O)NCCc3ccc(C)c(C)c3,59.5
CCOC(=O)C1CCC(CC1)Oc2ccc(cc2)C(=O)NN3CC(=O)N(Cc4ccc(C)cc4)C3=O,78.5
CCCC1CCc2c(C1)sc(NC(=O)c3ccccc3)c2C(=O)O,28.7
Cc1cc(ccc1c2n[nH]c3ncnc(N)c23)S(=O)(=O)c4ccccc4,6.07
CC(C)(C)OC(=O)N1CCSC1C(=O)N2CCC(COc3ccc(cc3)S(=O)(=O)C)CC2,41.8
CC(C)(C)OC(=O)N1CCCC(C1)OC(=O)c2cccc(c2)c3ccc(cc3F)S(=O)(=O)C,32.4
CS(=O)(=O)OCC1CCN(CC1)C(=O)c2cc(on2)C3CC3,0.648
CCOC(OCC)c1oc2c(cncc2c1)c3cccc(c3)C(=O)OCC,71.5
Oc1c2Cc3ccccc3c2nc4c(cnn14)C(=O)NC5CCCCC5,39.9
Clc1ccc(cc1)C(=O)CN2CCN(CC2)C(=O)OCc3ccccc3,48.0
OC(=O)COc1ccc(cc1)C#Cc2ccc(cc2)C(=O)NCc3ccccc3,39.5
Cc1nc(ccc1[N+](=O)[O-])c2ccc(cc2)S(=O)(=O)C,16.5
Cl.COc1cc2CNCCc2cc1Nc3ncc(Cl)c(Nc4ccc(cc4OC)N5CCON=C5)n3,77.1
COc1cc2CN(CCCc2cc1N)C(=O)OC(C)(C)C,71.3
CC(C)[C@H](NC(=O)c1ccc2nc(cn2c1)c3ccc(NC(=O)NCc4ccccc4)cc3)C(=O)O,15.9
C[C@@H](NC(=O)[C@@H]1CCCN1C(=O)OCc2ccccc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)C,55.6
Cc1cc(O)ccc1c2oc3ccc(cc3n2)S(=O)(=O)C,45.7
CSc1ncc(Br)c(OC(C)C)n1,13.4
OC(=O)C1Cc2ccccc2N1C(=O)c3cccnc3,18.4
COC(=O)CC1CCC(CC1)c2ccc(NC(=O)CCC(=O)O)cc2,23.9
Cc1cnc(Cl)nc1C2=CS(=O)(=O)c3ccccc23,40.8
CCOc1ccc(cc1)C(=O)Nc2ccc(NC(=O)OC(C)(C)C)cc2,14.6
CC(C)(C)OC(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N2CCC[C@H]2C(=O)O,5.74
Oc1ccc(cc1)c2oc3ccc(cc3n2)[N+](=O)[O-],72.8
CCCNC1=Nc2ccccc2S(=O)(=O)N1CCC,38.0
OC(=O)c1cn(Cc2cn(nn2)c3cccnc3)c4ccc(cc14)[N+](=O)[O-],26.1
Clc1cc(Oc2ncccc2C#N)ccc1C#N,11.4
OCCCn1c(Cc2ccccn2)nc3ccccc13,10.2
Ic1ccc(cc1)n2ccnc2,73.6
CN1C(=O)CC2(CCN(CC2)C(=O)c3cccc(c3)c4ccc(F)cc4)N=C1N,0.0
CSc1ccc(cc1)c2ncc(C(=O)N3CCN(CC3)c4cccc(Cl)c4)n2C,23.3
COC(=O)c1cc(c(OC)c(Br)c1OC)C(C)(C)C,0.0
NC(=O)[C@H]1C[C@H]2CCCC[C@H]2[C@@H]1\C=C\c3ccc(cn3)c4cccc(F)c4,0.0
CCOC(=O)CN1C(=O)N(c2cccc(O)c2)c3ncnc(N)c13,0.0
CC1C=CC(COC(=O)C)C2C1C(=O)N(C)C2=O,0.0
COC(=O)C=C1CCN(CC1)C(=O)c2cccc(Br)c2,0.0
Nc1ccccc1C(=O)N2CCN(CC2)C3CCCCC3,0.0
Oc1cc(OCc2ccccc2)ccc1c3n[nH]cc3NC(=O)Nc4ccccc4,41.2
COc1cccc(c1)c2csc(n2)C3(N=C(N)N(C)C3=O)c4ccc(OC)c(C)c4,62.9
Cc1ccc(cc1)S(=O)(=O)N[C@@]2(C)Cc3cc(F)ccc3[C@@H]2C#C,93.1
Nc1nc(Cl)c2N(CC=C)C(=O)N(Cc3cccnc3)c2n1,24.9
COc1c(I)c(O)c(cc1C(C)(C)C)C(=O)COc2ccc(O)cc2,59.5
O=C(NCC(=O)c1ccccc1)Nc2ccccc2,0.0
C(Oc1ccc(cc1)c2n[nH]cc2CN3CCNCC3)c4ccccc4,3.66
COc1ccccc1N2CCN(CC2)C(=O)c3cn(C)c(n3)c4ccc(F)c(F)c4,33.9
FC(F)(F)c1cccc(OCc2cc(ccc2SC#N)N3CCOCC3)c1,51.4
CC(C)(C)OC(=O)N1CCCN2C(=O)N(N=C12)c3cc(ccc3N)c4cccc(c4)C#N,44.2
Nc1ccccc1Oc2ccc(F)c(c2)C(F)(F)F,26.2
CC(C)(C)OC(=O)N1CCC(O)C(C1)NC(=O)Nc2ccccc2F,0.0
CC(=O)N1CC(=O)c2cc(Br)ccc12,0.0
CN1C(=O)CC2(CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3)N=C1NC(=O)OC(C)(C)C,0.0
Oc1[nH]nc(Nc2ccc(Br)cc2)c1c3ccc(cc3)[N+](=O)[O-],11.7
CN1C(=O)C(NS(=O)C(C)(C)C)(C#N)c2cc(Br)ccc12,8.38
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc(cc1)c2ccccc2,0.0
IC1=COc2cc(OC3CCCCO3)ccc2C1=O,0.0
CSC(=CC(=O)c1ccc(c(F)c1)S(=O)(=O)C)SC,26.7
COc1ccc(cn1)c2ccc(cc2)C(=O)O[C@H]3CN(C[C@@H]3SC#N)C(=O)OC(C)(C)C,10.8
COc1ccccc1N2CCN(CCCNC(=O)c3ccc(CCl)cc3)CC2,25.9
CC(C)(C)OC(=O)NCc1ccc(Cc2cnc(N)s2)cc1,44.9
CCOC(=O)[C@@]1(C)CN(CC[C@@H]1NC(=O)OCC=C)C(=O)OC(C)(C)C,63.2
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1nc(Cl)cc(Cl)n1,2.2
Cc1c(C)c2OC(C)(Cc2c(C)c1O)c3cccc(N)c3,88.8
COc1ccccc1OC2=COc3c(I)c(OC)c(cc3C2=O)C(C)(C)C,30.0
[O-][N+](=O)c1cccc(F)c1COc2cccc(c2)C(F)(F)F,10.1
CC(C)COC(=O)Nc1cccc(c1)N(C)S(=O)(=O)C,2.2
COc1nc(N)nc2N(Cc3cccnc3)C(=O)N(C)c12,0.0
CCOC(=O)C1(C)Cc2ccc(OCc3ccccc3)cc2C1=O,0.0
COc1ccc(cc1OC)[C@H]2C=CCC[C@H]2C(=O)N3[C@@H](Cc4ccccc4)COC3=O,36.0
[O-][N+](=O)c1ccc(cc1)C(=O)CNc2ccc(Br)cc2,19.4
COc1ccc(NC(=S)Nc2ccccc2O)cc1,14.5
COC(=O)c1ccc(Cl)c(Nc2ccncc2)c1,59.2
[K+].CC(C)(C)OC(=O)N1CCc2c(C1)sc3N=C([S-])NC(=O)c23,24.6
Fc1cccc(c1)N(Cc2ccccc2Cl)S(=O)(=O)c3ccncc3,59.3
O=C1NC(C1COc2ccccc2)c3ccccc3,28.6
Clc1nc(c2ccccc2)c3cc(Br)ccc3n1,0.0
CSc1nn(C)c(NC(=O)CC(=O)C)c1C#N,2.85
CC(C)NC1=CC(=O)c2cc(Cl)cc(Cl)c2O1,13.9
NC(C(O)c1ccc(Cl)cc1)c2ccc(Cl)cc2,28.7
CC(C)(C)OC(=O)N1C2C(CCc3ccccc23)NC1=O,0.0
COc1cc2NC(=O)C=C(c3ccccc3F)c2cc1OC,0.0
CCOC(=O)C1CCC(N1C(=O)OC(C)(C)C)c2ccc(O)cc2,45.8
CCCCS(=O)C1=C(C(=O)C)C(=O)c2cccc(C(C)C)c2N1,32.3
Nc1nc(Cl)c(N)c(NCc2cccnc2)n1,16.5
OC(Cn1ccnc1)c2ccc(Cl)cc2Cl,74.1
Clc1ccc(cc1)c2nc[nH]c2c3ccc(Cl)cc3,94.6
Cc1ccc(cc1)S(=O)(=O)NC2(C)C(CC3CC2C3(C)C)C(=O)O,6.04
CN(C)C(CCOc1ccc2ccccc2c1)c3ccccc3,0.0
Fc1ccc(NC(=O)N2C(CC2=O)c3ccccc3)cc1,0.0
